,Energy_Water_Sum_Cool_1
45110,-94.03486992144602
45111,-93.34410898132477
45112,-92.6728485112302
45113,-92.02838915759094
45114,-91.4161046703368
45115,-90.84045343328565
45116,-90.30461400898528
45117,-89.80993167555665
45118,-89.36039568690748
45119,-88.95736372568435
45120,-88.60255083525634
45121,-88.29615479026796
45122,-88.03918649680556
45123,-87.82935515327226
45124,-87.66718846804338
45125,-87.54962039958794
45126,-87.47255927197452
45127,-87.4312634156117
45128,-87.42074243562784
45129,-87.43340324337133
45130,-87.46166019619201
45131,-87.49996366954092
45132,-87.53941754902344
45133,-87.57017551456411
45134,-87.58699380669707
45135,-87.59004514920252
45136,-87.58284951202107
45137,-87.5673403530832
45138,-87.54658759391698
45139,-87.52266550207378
45140,-87.49844740973198
45141,-87.47403718277997
45142,-87.45009402925065
45143,-87.42626070717475
45144,-87.40167055926067
45145,-87.37820739215401
45146,-87.3535457260002
45147,-87.33009174956105
45148,-87.30998999339961
45149,-87.29299600134445
45150,-87.27850879714379
45151,-87.26521341196548
45152,-87.2507418069201
45153,-87.2350938512976
45154,-87.21587031334363
45155,-87.19148732212601
45156,-87.16216087800339
45157,-87.12706836365865
45158,-87.08298781916305
45159,-87.02900269269188
45160,-86.96691591254063
45161,-86.89757029108358
45162,-86.82026573583309
45163,-86.73524989793073
45164,-86.64404703441652
45165,-86.54834196520044
45166,-86.44792015512218
45167,-86.34400712382094
45168,-86.23716918234476
45169,-86.12823045826003
45170,-86.01702818688553
45171,-85.90374373579138
45172,-85.78901421695323
45173,-85.67165232920294
45174,-85.55128035294258
45175,-85.42645901454483
45176,-85.2996139036466
45177,-85.17193103713772
45178,-85.03977440898544
45179,-84.90290423555226
45180,-84.76035888310746
45181,-84.61228164947065
45182,-84.45834682209221
45183,-84.29844701430945
45184,-84.13205057829556
45185,-83.96180115069106
45186,-83.78971658541239
45187,-83.61846995499323
45188,-83.44913856983459
45189,-83.28386540729326
45190,-83.12370187871461
45191,-82.96789357739651
45192,-82.81683848928002
45193,-82.67120459224778
45194,-82.53118708367604
45195,-82.39785178543531
45196,-82.27251245802753
45197,-82.15539560603906
45198,-82.0465715703727
45199,-81.94499485341734
45200,-81.84918789472687
45201,-81.76004034042408
45202,-81.67676327208164
45203,-81.59948629859497
45204,-81.52882916267289
45205,-81.46423509839799
45206,-81.40546898045973
45207,-81.35035705964543
45208,-81.2985783537757
45209,-81.24722130577314
45210,-81.19706107165614
45211,-81.1466602214376
45212,-81.09743926056234
45213,-81.05078885670797
45214,-81.00963860172443
45215,-80.97360607839083
45216,-80.94141713696486
45217,-80.9109983400603
45218,-80.88176428913883
45219,-80.85325606037867
45220,-80.82564080264258
45221,-80.797230703858
45222,-80.768248877436
45223,-80.73869601414762
45224,-80.70513712100441
45225,-80.6588981321569
45226,-80.59681582082762
45227,-80.52100393027919
45228,-80.43837615609165
45229,-80.35793797808174
45230,-80.29014491762406
45231,-80.24420089727076
45232,-80.2294260690481
45233,-80.25427178925446
45234,-80.32433590633973
45235,-80.44773578463884
45236,-80.62715893764532
45237,-80.8653542831777
45238,-81.16669587594697
45239,-81.53528831080023
45240,-81.97076081453126
45241,-82.47494371827138
45242,-83.04614588703195
45243,-83.6826029994742
45244,-84.38001768035191
45245,-85.13276965764793
45246,-85.93402536483954
45247,-86.77800216814316
45248,-87.65983537954246
45249,-88.57243641465473
45250,-89.50477702460725
45251,-90.44890239401656
45252,-91.39571009503034
45253,-92.33265876089148
45254,-93.25445333839866
45255,-94.1645983684764
45256,-95.06474370738472
45257,-95.95862747553883
45258,-96.85016575819732
45259,-97.7412254823528
45260,-98.63234621467352
45261,-99.52288953108356
45262,-100.412240622778
45263,-101.2998753566735
45264,-102.18651549919748
45265,-103.0683800556936
45266,-103.94549217438106
45267,-104.81820402015155
45268,-105.68575781126988
45269,-106.54834916759988
45270,-107.40611688701318
45271,-108.26090158265605
45272,-109.11326356935416
45273,-109.96097851002972
45274,-110.8049734221279
45275,-111.64537529779425
45276,-112.48335997099817
45277,-113.32106623776802
45278,-114.1600434910895
45279,-115.00181460183578
45280,-115.8472138294412
45281,-116.69552196112431
45282,-117.54718612766754
45283,-118.4032953144565
45284,-119.27133030270578
45285,-120.1602564939034
45286,-121.0751913452664
45287,-122.01347621712289
45288,-122.96221526600829
45289,-123.90863649281044
45290,-124.83818112332231
45291,-125.7379077466228
45292,-126.59487298318923
45293,-127.39635506653882
45294,-128.1323776607194
45295,-128.7959091448678
45296,-129.38006460073095
45297,-129.87899575182516
45298,-130.28810421148845
45299,-130.60414233006765
45300,-130.8276253671413
45301,-130.95786540158338
45302,-130.9947415892502
45303,-130.9411377292429
45304,-130.79962765133132
45305,-130.57519208164183
45306,-130.27618193368005
45307,-129.90898152117248
45308,-129.48224619087878
45309,-129.00522126133015
45310,-128.490057360027
45311,-127.95003427549771
45312,-127.39823445425448
45313,-126.85165435978132
45314,-126.31713468088468
45315,-125.7895591077808
45316,-125.26478880572004
45317,-124.73886903514304
45318,-124.20765714952684
45319,-123.66997554370634
45320,-123.12688488504472
45321,-122.57973441342656
45322,-122.02958526984106
45323,-121.4784980079468
45324,-120.92625922915008
45325,-120.37412325495391
45326,-119.82296626904092
45327,-119.275535311078
45328,-118.73239297973336
45329,-118.195382017976
45330,-117.6635049865975
45331,-117.13243171573602
45332,-116.60197224340938
45333,-116.07496577639183
45334,-115.54892138009812
45335,-115.0243461884736
45336,-114.49943043087444
45337,-113.97438134669586
45338,-113.44813693106788
45339,-112.91917830174518
45340,-112.38795371210298
45341,-111.85588877783266
45342,-111.323166489173
45343,-110.78830782861186
45344,-110.2479540009522
45345,-109.70081927329414
45346,-109.1470496436326
45347,-108.58523661687238
45348,-108.0214768325514
45349,-107.45941136768845
45350,-106.90468287312522
45351,-106.3614852354866
45352,-105.83375223258142
45353,-105.32494640556878
45354,-104.8391056049562
45355,-104.37791029254711
45356,-103.9435151346066
45357,-103.53869426913228
45358,-103.1642701848954
45359,-102.81982912069606
45360,-102.50520438494463
45361,-102.2214260185115
45362,-101.9688895206948
45363,-101.7456234449648
45364,-101.55183303926994
45365,-101.38641801778886
45366,-101.24808599840344
45367,-101.13521331821676
45368,-101.04473831654198
45369,-100.97400051489088
45370,-100.91948132364634
45371,-100.87741747175224
45372,-100.84307576037108
45373,-100.81332478567624
45374,-100.78670292844848
45375,-100.76407266280044
45376,-100.74498441337371
45377,-100.7300293105734
45378,-100.71925567666554
45379,-100.71299859043268
45380,-100.70943498878373
45381,-100.70598516950436
45382,-100.70147004410232
45383,-100.6942625701158
45384,-100.68314980517628
45385,-100.66954333483476
45386,-100.65298428411349
45387,-100.63044906519607
45388,-100.60311954864598
45389,-100.57013143888994
45390,-100.53290442667512
45391,-100.49444677508448
45392,-100.45601871631608
45393,-100.41632948864871
45394,-100.37714831355798
45395,-100.3372623891296
45396,-100.29957555032895
45397,-100.26404897508256
45398,-100.23031107344494
45399,-100.2012693547384
45400,-100.17603419437404
45401,-100.1548372468518
45402,-100.1375655842242
45403,-100.1232986222622
45404,-100.11080530655752
45405,-100.10094523256444
45406,-100.09014041509909
45407,-100.07907818305758
45408,-100.0679474086501
45409,-100.05589146966592
45410,-100.04204800150612
45411,-100.02686027914072
45412,-100.00974380630473
45413,-99.9914992841814
45414,-99.97381696225752
45415,-99.95594708480785
45416,-99.93863493943807
45417,-99.92156818095884
45418,-99.9053230566138
45419,-99.8902107532348
45420,-99.876241746349
45421,-99.86225443077178
45422,-99.84838539056904
45423,-99.8358484529116
45424,-99.82479194970745
45425,-99.8164630088645
45426,-99.80861141074246
45427,-99.80078261087928
45428,-99.79354348847949
45429,-99.78570962598177
45430,-99.77805006441096
45431,-99.76791929157028
45432,-99.75684282081968
45433,-99.74235429307627
45434,-99.7243006581196
45435,-99.70020152067173
45436,-99.6735136026554
45437,-99.64524311590505
45438,-99.61481387383527
45439,-99.5817832915656
45440,-99.54784445575676
45441,-99.51428293932791
45442,-99.48252139216024
45443,-99.45422701135556
45444,-99.42969195969964
45445,-99.40804212870678
45446,-99.38803400228898
45447,-99.36979327980332
45448,-99.35142329044945
45449,-99.33302113986606
45450,-99.31415448695044
45451,-99.2954454855732
45452,-99.27667640314328
45453,-99.2567607761906
45454,-99.23478039491188
45455,-99.2101030328606
45456,-99.18309168016803
45457,-99.15326659024753
45458,-99.1209442733829
45459,-99.08304245574878
45460,-99.03939255523386
45461,-98.99130518875414
45462,-98.93802020335428
45463,-98.8819797927806
45464,-98.82839459779152
45465,-98.78361619002608
45466,-98.75211847141388
45467,-98.73246457700466
45468,-98.71904981250276
45469,-98.70794361221152
45470,-98.69151139393334
45471,-98.66116323188828
45472,-98.60849354104816
45473,-98.52523774960598
45474,-98.40242202461162
45475,-98.2327299703474
45476,-98.01149967730215
45477,-97.7348632582321
45478,-97.39939743735626
45479,-97.00215194308448
45480,-96.54121060589142
45481,-96.01456588494052
45482,-95.42245820848431
45483,-94.76650853424938
45484,-94.04982032810646
45485,-93.27550058835264
45486,-92.44892489686724
45487,-91.57477384931047
45488,-90.65801413456408
45489,-89.70737145209117
45490,-88.73229996823412
45491,-87.74200703940443
45492,-86.74556482663361
45493,-85.75369517503334
45494,-84.77154484415593
45495,-83.80117628449517
45496,-82.8384507491517
45497,-81.88036074799851
45498,-80.92688700013656
45499,-79.97718492710678
45500,-79.02937452135947
45501,-78.08263435044564
45502,-77.13609728767396
45503,-76.18821347440067
45504,-75.23890355699888
45505,-74.28923586939185
45506,-73.33997566282372
45507,-72.39217205002643
45508,-71.44548365935182
45509,-70.50115678895386
45510,-69.55810273552795
45511,-68.61727802184592
45512,-67.67805186454726
45513,-66.74185254532847
45514,-65.80818194310145
45515,-64.8787784470389
45516,-63.95226643454589
45517,-63.02968595482595
45518,-62.11327136032629
45519,-61.20162463924967
45520,-60.2930188115301
45521,-59.385570394871785
45522,-58.47882020257832
45523,-57.57150709118695
45524,-56.65786123679857
45525,-55.73012742363027
45526,-54.78474853595619
45527,-53.82410052849136
45528,-52.852911890116616
45529,-51.87492018299916
45530,-50.8984522970034
45531,-49.93160092641593
45532,-48.98349459315594
45533,-48.063033949596026
45534,-47.178785508511766
45535,-46.33762810554991
45536,-45.54491058258751
45537,-44.804058883748034
45538,-44.11979712572701
45539,-43.49502840944526
45540,-106.21262098808027
45541,-106.88963894354757
45542,-107.55815630811362
45543,-108.21995429910385
45544,-108.8742407448258
45545,-109.52164696465384
45546,-110.16295840714623
45547,-110.79722994699256
45548,-111.42391317112416
45549,-112.04174331528256
45550,-112.65307632589806
45551,-113.25882380536628
45552,-113.8590599049024
45553,-114.45418002624466
45554,-115.04485009658949
45555,-115.63036122686754
45556,-116.20957151278247
45557,-116.78285620627528
45558,-117.34816139091105
45559,-117.90463061788702
45560,-118.45060048996774
45561,-118.9858980399438
45562,-119.51201582684504
45563,-120.02753376492691
45564,-120.53413326492635
45565,-121.03385204685932
45566,-121.5256593096412
45567,-122.01020504628292
45568,-122.48856405403887
45569,-122.96033184177593
45570,-123.42475181738986
45571,-123.88354771805874
45572,-124.33694091247813
45573,-124.78515188802984
45574,-125.22801760301832
45575,-125.667683216839
45576,-126.10221419626671
45577,-126.5339390102745
45578,-126.96528767087231
45579,-127.39932638498424
45580,-127.83428459399568
45581,-128.2706399531185
45582,-128.71081356685627
45583,-129.15248118911546
45584,-129.59429838610637
45585,-130.03523669175323
45586,-130.4738690831004
45587,-130.90960472560965
45588,-131.34209246360473
45589,-131.76978800764587
45590,-132.19316314174904
45591,-132.61131251369457
45592,-133.02321579303467
45593,-133.42965433078976
45594,-133.82934891682086
45595,-134.22103142554957
45596,-134.60436378815103
45597,-134.97757338105376
45598,-135.340229139798
45599,-135.69221274500035
45600,-136.03449268239527
45601,-136.3677988790148
45602,-136.69289463873764
45603,-137.01224085529057
45604,-137.32545476178515
45605,-137.63380555353794
45606,-137.9388205785532
45607,-138.24163847768926
45608,-138.5428851506188
45609,-138.8427578858821
45610,-139.13986692712356
45611,-139.43487764595378
45612,-139.72567205722575
45613,-140.01288478539814
45614,-140.29516475395607
45615,-140.57329176044885
45616,-140.84574005844254
45617,-141.11064268445676
45618,-141.36629823086676
45619,-141.61220579567149
45620,-141.84629495642892
45621,-142.06871152485834
45622,-142.276939992105
45623,-142.47080968335
45624,-142.6494942366022
45625,-142.81323001077595
45626,-142.96453661857288
45627,-143.10410318587188
45628,-143.23053678325388
45629,-143.34465572151922
45630,-143.44800777282518
45631,-143.54361339112418
45632,-143.63329368733528
45633,-143.71680216345484
45634,-143.79743111902636
45635,-143.87360404990025
45636,-143.94963478991514
45637,-144.02409376536042
45638,-144.09813562956757
45639,-144.17037371698672
45640,-144.2447395361491
45641,-144.32122001053813
45642,-144.39903245549073
45643,-144.48073158443765
45644,-144.56823208969004
45645,-144.6636606400825
45646,-144.77530481329345
45647,-144.90937848002667
45648,-145.0661693616511
45649,-145.24041006721006
45650,-145.42542443209325
45651,-145.6140559489422
45652,-145.79926039221257
45653,-145.96978967373894
45654,-146.1189338218911
45655,-146.2390288174269
45656,-146.32224996233947
45657,-146.363145581871
45658,-146.35979040557
45659,-146.30666004961458
45660,-146.20032810170363
45661,-146.03684757394657
45662,-145.81345134270722
45663,-145.5260007001855
45664,-145.17663873792932
45665,-144.76569257700538
45666,-144.2952421241434
45667,-143.76999070327872
45668,-143.19366492785898
45669,-142.5743822246946
45670,-141.91952377388674
45671,-141.2364738388041
45672,-140.53633048753323
45673,-139.82947952551507
45674,-139.12922219043958
45675,-138.44655001423595
45676,-137.7840265734566
45677,-137.1361572535893
45678,-136.50120771086205
45679,-135.87746588110588
45680,-135.2650421800348
45681,-134.66118429035154
45682,-134.06491600215787
45683,-133.4764890778378
45684,-132.89607645558306
45685,-132.32299157757197
45686,-131.75465323435347
45687,-131.19035266250674
45688,-130.6267329171869
45689,-130.06309263840083
45690,-129.49897086528654
45691,-128.93117239766568
45692,-128.356273541748
45693,-127.77492103743398
45694,-127.18311765184308
45695,-126.58196550051991
45696,-125.96875322160828
45697,-125.34223701136798
45698,-124.7023489598477
45699,-124.0483760485063
45700,-123.3779789208763
45701,-122.69241815740187
45702,-121.99201368332142
45703,-121.27715841219664
45704,-120.54686691857884
45705,-119.79776468203475
45706,-119.02417804300512
45707,-118.22427832606589
45708,-117.3985096678068
45709,-116.55262084975088
45710,-115.6918923623441
45711,-114.822346878264
45712,-113.95056510699266
45713,-113.08585096445016
45714,-112.23357977441422
45715,-111.4007975353459
45716,-110.59308388918969
45717,-109.81432534142078
45718,-109.06655240885
45719,-108.35489211009272
45720,-107.6795655144856
45721,-107.04191138377078
45722,-106.44469086508856
45723,-105.8887122872177
45724,-105.37301837016304
45725,-104.89661749219616
45726,-104.45731937326114
45727,-104.05160643667077
45728,-103.67688069203004
45729,-103.3289711278958
45730,-103.0032117552022
45731,-102.69416052852092
45732,-102.39528040849022
45733,-102.0988089222939
45734,-101.79637362303224
45735,-101.48054174226392
45736,-101.15125129111576
45737,-100.8126765547466
45738,-100.4666853079764
45739,-100.11545753590418
45740,-99.7595717861499
45741,-99.40155010791224
45742,-99.04281076770305
45743,-98.68239279835385
45744,-98.32014440008945
45745,-97.95481068149368
45746,-97.58674282952391
45747,-97.21716007859872
45748,-96.84799621868208
45749,-96.47893106115173
45750,-96.1106195130335
45751,-95.74453824238569
45752,-95.3809927458319
45753,-95.0200464729194
45754,-94.66366893393122
45755,-94.31454092574616
45756,-93.97255985026337
45757,-93.63794812731872
45758,-93.30836292529352
45759,-92.9824382203009
45760,-92.65955254988522
45761,-92.33770184597832
45762,-92.01459864913596
45763,-91.68852649088866
45764,-91.35979941885284
45765,-91.02959419234512
45766,-90.69517821933265
45767,-90.35268419567733
45768,-90.00267572512185
45769,-89.64487965497388
45770,-89.28229985474452
45771,-88.91770215315022
45772,-88.55234152290934
45773,-88.18805172892984
45774,-87.82808683162274
45775,-87.474423247258
45776,-87.1294071934301
45777,-86.79502843324686
45778,-86.47375361553487
45779,-86.16716284261935
45780,-85.87889285148022
45781,-85.61164287292765
45782,-85.3660770163601
45783,-85.14297161039136
45784,-84.94215907051404
45785,-84.76022322275034
45786,-84.59462909138512
45787,-84.44394395379807
45788,-84.3071773507135
45789,-84.18241969346099
45790,-84.06659389031799
45791,-83.95654144938635
45792,-83.84895812561163
45793,-83.73993008329438
45794,-83.62618115671847
45795,-83.50430786872886
45796,-83.3757108150954
45797,-83.24103018675655
45798,-83.10242690320352
45799,-82.96157389873106
45800,-82.8203122992818
45801,-82.67758413326219
45802,-82.53424953739241
45803,-82.39105520019082
45804,-82.24827786365064
45805,-82.10639006594025
45806,-81.9675293091115
45807,-81.83141045201782
45808,-81.6995949971231
45809,-81.57283794036427
45810,-81.45034454057205
45811,-81.32992275218125
45812,-81.2132745239879
45813,-81.10018265938272
45814,-80.98991960948025
45815,-80.87924547908818
45816,-80.76785484826077
45817,-80.65748327516789
45818,-80.54888287294261
45819,-80.44220843647135
45820,-80.33825526444811
45821,-80.2381382514927
45822,-80.14454915421302
45823,-80.05961546000684
45824,-79.98289533810967
45825,-79.91445209997563
45826,-79.85309707601762
45827,-79.80079203334246
45828,-79.75602202693341
45829,-79.71987277878299
45830,-79.691310846284
45831,-79.67027453871349
45832,-79.65692282968136
45833,-79.65160645430069
45834,-79.65259129998326
45835,-79.66066546224289
45836,-79.67482225089253
45837,-79.6972738390546
45838,-79.72622939184066
45839,-79.75894353267311
45840,-79.79234949553863
45841,-79.82447131910486
45842,-79.85150240708352
45843,-79.87245760223524
45844,-79.8859818846165
45845,-79.89332973348964
45846,-79.89649975643373
45847,-79.89539663472813
45848,-79.88939682633399
45849,-79.87895255872034
45850,-79.8653147396009
45851,-79.84800875284144
45852,-79.82625867663275
45853,-79.80104656686521
45854,-79.77224008177863
45855,-79.74080798585804
45856,-79.70653742183303
45857,-79.67065274236985
45858,-79.63493274736994
45859,-79.59943665386507
45860,-79.56417140379229
45861,-79.53018979611609
45862,-79.49664039957399
45863,-79.4631254069653
45864,-79.43241730909935
45865,-79.40571036362925
45866,-79.38331838007069
45867,-79.36247080004455
45868,-79.34140527644072
45869,-79.32038762457978
45870,-79.30020493636815
45871,-79.28280497611527
45872,-79.26824696105587
45873,-79.25640935571737
45874,-79.2470341376012
45875,-79.24108419377771
45876,-79.23895772949338
45877,-79.24012712287663
45878,-79.24532290939715
45879,-79.25444377286993
45880,-79.26619074773997
45881,-79.28080419480736
45882,-79.29655596563852
45883,-79.31107017405688
45884,-79.32465904608374
45885,-79.33262446447512
45886,-79.32227622416468
45887,-79.28506354681643
45888,-79.22327845275281
45889,-79.14459900719358
45890,-79.06056409033866
45891,-78.98208334645275
45892,-78.92219689156853
45893,-78.89349562016824
45894,-78.90652655200162
45895,-78.96943767432228
45896,-79.08977946269489
45897,-79.27292779142891
45898,-79.5260958210584
45899,-79.85671830226288
45900,-80.26883673090866
45901,-80.76396591511389
45902,-81.34708532211313
45903,-82.0184755557427
45904,-82.77815198326854
45905,-83.62450156405725
45906,-84.5534596039328
45907,-85.55771229623775
45908,-86.63024886603553
45909,-87.76005777867431
45910,-88.93630647855619
45911,-90.14621170209196
45912,-91.37829365589124
45913,-92.61827273762522
45914,-93.85027982339768
45915,-95.06382634821917
45916,-96.2619346233495
45917,-97.45100676672897
45918,-98.63469283073344
45919,-99.8148657208193
45920,-100.99133694807512
45921,-102.16507897039494
45922,-103.33605751811255
45923,-104.50515870111926
45924,-105.67192441798518
45925,-106.83636702575484
45926,-107.99752643602956
45927,-109.15632515201892
45928,-110.31290630183427
45929,-111.46654652244912
45930,-112.61640924059223
45931,-113.7644811277262
45932,-114.90797905738296
45933,-116.0480555691594
45934,-117.18278784038216
45935,-118.311666002863
45936,-119.43421263405364
45937,-120.54922851199971
45938,-121.6552024712858
45939,-122.75286550827416
45940,-123.8428780801348
45941,-124.92380334575228
45942,-125.99634518712782
45943,-127.06350021811735
45944,-128.1258950557838
45945,-129.18750313956923
45946,-130.26948835755869
45947,-131.38192811052147
45948,-132.52193997287185
45949,-133.67978490086975
45950,-134.83889038677955
45951,-135.98220056035072
45952,-137.0908464510375
45953,-138.14627115132177
45954,-139.130793773055
45955,-140.02966879838152
45956,-140.83144404067443
45957,-141.5254571485505
45958,-142.10316284998257
45959,-142.55559515919646
45960,-142.87859230479208
45961,-143.06943582967816
45962,-143.126685317508
45963,-143.05068811281868
45964,-142.84319170257638
45965,-142.50961816275242
45966,-142.05601124861127
45967,-141.49256185455664
45968,-140.8300536737501
45969,-140.08427315595816
45970,-139.26983977152486
45971,-138.40730731196874
45972,-137.5157150285785
45973,-136.614673069239
45974,-135.72787482934137
45975,-134.87129071189327
45976,-134.04021475033235
45977,-133.2248537745635
45978,-132.41856346562196
45979,-131.6156264595671
45980,-130.8152322066328
45981,-130.0163369056564
45982,-129.2205352885668
45983,-128.4279170916531
45984,-127.63743933104784
45985,-126.84857233599638
45986,-126.06038875813128
45987,-125.27401864457096
45988,-124.49038045513112
45989,-123.70983986916494
45990,-122.93377736511432
45991,-122.15970890156665
45992,-121.38915215297206
45993,-120.61889696962668
45994,-119.85281912822109
45995,-119.09119465473442
45996,-118.33284020463977
45997,-117.57932287504622
45998,-116.83230535040596
45999,-116.09008234574982
46000,-115.3537890417332
46001,-114.6239560666087
46002,-113.90081530686756
46003,-113.18191165614968
46004,-112.46423329583008
46005,-111.74825331801064
46006,-111.02606120018852
46007,-110.29541483513296
46008,-109.55809154539112
46009,-108.81780487768484
46010,-108.08061698062642
46011,-107.35244314821912
46012,-106.63910023796728
46013,-105.9464994824392
46014,-105.283489669646
46015,-104.65641741445204
46016,-104.06860541098789
46017,-103.5225569763597
46018,-103.0181566286273
46019,-102.55684549645062
46020,-102.13684221499956
46021,-101.7589575746374
46022,-101.4201151339465
46023,-101.1207966849992
46024,-100.85874273732628
46025,-100.62851149516868
46026,-100.42679973737316
46027,-100.24982739246728
46028,-100.09224898452986
46029,-99.94845877755446
46030,-99.81262438975855
46031,-99.67726790722855
46032,-99.5334223412416
46033,-99.37554230120536
46034,-99.19692807094523
46035,-98.99456302799304
46036,-98.771257889973
46037,-98.53252620627448
46038,-98.28292317899596
46039,-98.02658244982716
46040,-97.76549281621762
46041,-97.5020408280301
46042,-97.2375082497429
46043,-96.97314897173264
46044,-96.70746600760803
46045,-96.43997447876264
46046,-96.17278343693069
46047,-95.9078424424076
46048,-95.64706833132644
46049,-95.39113903413202
46050,-95.14119014480336
46051,-94.8961247585771
46052,-94.65803377109437
46053,-94.428940700462
46054,-94.20705573028224
46055,-93.99220649449532
46056,-93.78561329115618
46057,-93.58586297281128
46058,-93.39206415267628
46059,-93.20536790928624
46060,-93.02517659503742
46061,-92.85213148854297
46062,-92.68582251403576
46063,-92.5263829131368
46064,-92.37694344634288
46065,-92.23645785365598
46066,-92.1048661170324
46067,-91.9805223393142
46068,-91.86093383153928
46069,-91.74461952957992
46070,-91.63034018411967
46071,-91.51680924590288
46072,-91.4044360490257
46073,-91.2913520119739
46074,-91.17805171492073
46075,-91.0655438683842
46076,-90.95518416331284
46077,-90.84943084698956
46078,-90.74987398760932
46079,-90.65772847904717
46080,-90.5736501379704
46081,-90.49921419979492
46082,-90.43548462847085
46083,-90.3809096756152
46084,-90.33588650680448
46085,-90.3014691270675
46086,-90.27787736936804
46087,-90.2651538631832
46088,-90.26503018789978
46089,-90.2781307064857
46090,-90.30563791003208
46091,-90.3463496631894
46092,-90.40250386270932
46093,-90.47438955128004
46094,-90.55968748987064
46095,-90.6558898088486
46096,-90.76042150675062
46097,-90.87070397490848
46098,-90.98414525480264
46099,-91.0993520151798
46100,-91.21499260962264
46101,-91.33005554682492
46102,-91.44035751709023
46103,-91.54784571251794
46104,-91.65498504750032
46105,-91.76272271857329
46106,-91.87100948996836
46107,-91.9769500520036
46108,-92.07996444634384
46109,-92.17887231673043
46110,-92.2720961158284
46111,-92.36000986060316
46112,-92.4414980416136
46113,-92.51661098146646
46114,-92.58502120159844
46115,-92.64775488172285
46116,-92.70609251675016
46117,-92.76268194194223
46118,-92.81977845894082
46119,-92.87878186395255
46120,-92.93927172889794
46121,-93.00000015541326
46122,-93.06036807063926
46123,-93.11944942853296
46124,-93.17568404030918
46125,-93.23001571018104
46126,-93.28799478447668
46127,-93.35305283885612
46128,-93.42667140482048
46129,-93.50539618923838
46130,-93.58319117205107
46131,-93.65347336275912
46132,-93.70994924735608
46133,-93.74627387652032
46134,-93.7527462207389
46135,-93.72025086555678
46136,-93.6407673704666
46137,-93.50650967027391
46138,-93.3104271513908
46139,-93.04819212915216
46140,-92.7181480057834
46141,-92.31829494798806
46142,-91.84911269179705
46143,-91.31168582814692
46144,-90.70836508561814
46145,-90.04280571368236
46146,-89.31877288997073
46147,-88.54131749571398
46148,-87.71417238944794
46149,-86.84187303969837
46150,-85.93094552962012
46151,-84.99064900536831
46152,-84.02901709935676
46153,-83.05565229527468
46154,-82.08187863715835
46155,-81.11703541767264
46156,-80.16390712352539
46157,-79.22351875433478
46158,-78.29457421134177
46159,-77.37690115948655
46160,-76.47093898528678
46161,-75.57580324288226
46162,-74.69251736546168
46163,-73.81772327707672
46164,-72.94881463375219
46165,-72.08426657268915
46166,-71.22194272034238
46167,-70.3625421161591
46168,-69.50429608094088
46169,-68.64685333026718
46170,-67.7895282459528
46171,-66.9328439581176
46172,-66.07454077924014
46173,-65.21371722247831
46174,-64.35021880482232
46175,-63.48228095006838
46176,-62.608493336593455
46177,-61.72690901721209
46178,-60.83543684651634
46179,-59.932697198271626
46180,-59.01832281307035
46181,-58.09321940917964
46182,-57.158552152020405
46183,-56.21549394328426
46184,-55.26572366201223
46185,-54.30830167689769
46186,-53.33874313792047
46187,-52.35427074262145
46188,-51.355992847976246
46189,-50.34664074385277
46190,-49.33274771784644
46191,-48.32168139208303
46192,-47.32072614881731
46193,-46.337429297001314
46194,-45.380534967444206
46195,-44.45771022154391
46196,-43.57737874697432
46197,-42.745568623687824
46198,-41.97009227620778
46199,-41.25628962128835
46200,-6.887125386762182
46201,-6.931857015906093
46202,-6.978562581097621
46203,-7.02701428061407
46204,-7.075738721129781
46205,-7.123773625907808
46206,-7.171686262512472
46207,-7.221089898864482
46208,-7.271180093940489
46209,-7.320479187496791
46210,-7.366457901647438
46211,-7.407763551278606
46212,-7.444188927367198
46213,-7.474779084767169
46214,-7.499249488825073
46215,-7.51748246765041
46216,-7.528196146340243
46217,-7.53107512776944
46218,-7.526366914473653
46219,-7.51367208735555
46220,-7.49389233907632
46221,-7.468289055083628
46222,-7.438768414024065
46223,-7.406684498693931
46224,-7.372140127645661
46225,-7.337305240393482
46226,-7.302971439278333
46227,-7.268411842506095
46228,-7.233506098000662
46229,-7.198568535032549
46230,-7.164431889708928
46231,-7.132061685379346
46232,-7.102946668742278
46233,-7.0776402819849125
46234,-7.057345533559969
46235,-7.043117672084654
46236,-7.035067377667853
46237,-7.031572301792026
46238,-7.032313986979934
46239,-7.037003320163439
46240,-7.045688998946999
46241,-7.05881846467519
46242,-7.076014807999257
46243,-7.097068082563237
46244,-7.121877427405881
46245,-7.149391622699826
46246,-7.179984577131828
46247,-7.213606747126421
46248,-7.251066636114055
46249,-7.291903420647432
46250,-7.336295068055965
46251,-7.384174652336115
46252,-7.434583960670976
46253,-7.486850888199638
46254,-7.540149914087096
46255,-7.592283920933903
46256,-7.6415779509178465
46257,-7.688882964791386
46258,-7.7343829903433745
46259,-7.777926133826848
46260,-7.819535117836801
46261,-7.859578054037118
46262,-7.897394602121736
46263,-7.933363609440821
46264,-7.967017606416219
46265,-7.998529133070869
46266,-8.027724387825957
46267,-8.055165681005983
46268,-8.08125253314248
46269,-8.106100130101956
46270,-8.130431780353339
46271,-8.154812909236446
46272,-8.179527898138813
46273,-8.204744028134128
46274,-8.230354181944733
46275,-8.25676103575227
46276,-8.284157187720306
